Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU Score,GPU Score
New,Lenovo Yoga Slim 7 Pro 14IAP7,Lenovo,Yoga,Intel Evo Core i5-1240P,Integrated,8,512,SSD,14.0,0,16671,4
New,MSI Katana GF66 11UC-045XES,MSI,Katana,Intel Core i7-11800H,RTX 3050,16,1000,SSD,15.6,0,20086,9466
New,Medion Erazer Beast X40,Medion,Beast,Intel Core i9-13900HX,RTX 4080,32,1000,SSD,17.0,0,43218,34435
New,Medion Erazer Major X10,Medion,Erazer,Intel Core i7-12700H,Intel Arc A730M,16,1000,SSD,16.0,0,25766,9808
New,Razer Blade 17 FullHD 360Hz,Razer,Blade,Intel Core i7-12800H,RTX 3070,16,1000,SSD,17.3,0,24504,22238
New,ASUS ROG Zephyrus G14 2023 GA402XY-NC019W,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4090,32,1000,SSD,14.0,0,30132,38262
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,15.3,0,15648,4
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,15.3,0,15648,4
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i5-11300H,Integrated,16,512,SSD,14.4,1,10849,4
New,Razer Blade 15 Advanced Model QHD,Razer,Blade,Intel Core i7-12800H,RTX 3080,32,1000,SSD,15.6,0,24504,25128
New,Razer Blade 17 4K 144Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,32,1000,SSD,17.3,0,27500,22238
New,Razer Blade 17 QHD 240Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,16,1000,SSD,17.3,0,27500,22238
New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456,14435
Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6200U,Integrated,16,256,SSD,14.0,0,2994,4
Refurbished,Razer Blade 14 165Hz,Razer,Blade,AMD Ryzen 9 6900HX,RTX 3070,16,1000,SSD,14.0,0,24406,22238
New,Lenovo IdeaPad Flex 5 13ITL6 Chromebook 13ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,13.3,1,5934,4
New,ASUS VivoBook 15 F1502ZA-EJ1112W,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,ASUS ExpertBook B1 B1500CEAE-EJ3404W,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe,8,1000,SSD,15.6,0,9564,4
New,Lenovo 300e,Lenovo,Chromebook,Intel Celeron N4120,Integrated,4,128,SSD,11.6,1,2469,4
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,ASUS VivoBook 14 F1402ZA-EK645,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,ASUS TUF Gaming F15 TUF507ZC4-HN040,Asus,TUF,Intel Core i7-12700H,RTX 3050,16,512,SSD,15.6,0,25766,9466
New,Denver Electronics NBD-14105SSDES,Denver,Electronics,Intel Celeron N4020,Intel UHD Graphics 600,4,256,SSD,14.0,0,1546,4
New,HP 15S-FQ5044NS,HP,15S,Intel Core i7-1255U,Intel Iris Xe,8,512,SSD,15.6,0,13289,4
New,Microsoft Surface Pro 9 Platino,Microsoft,Surface Pro,Intel Evo Core i7-1255U,Intel Iris Xe,16,1000,SSD,13.0,1,13289,4
New,ASUS ROG FLOW Z13  GZ301VU-93D45PB1,Asus,ROG,Intel Core i9-13900H,Intel Iris Xe,16,1000,SSD,13.4,1,27858,4
New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i9-13900H,RTX 4070,32,1000,SSD,16.0,0,27858,26942
New,Lenovo ThinkPad L13 Gen 3,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,13.3,0,13289,4
New,HP 15S-FQ4073NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,1000,SSD,15.6,0,9814,4
New,Dynabook Toshiba Satellite Pro C50-G-10E,Dynabook Toshiba,Satellite Pro,Intel Core i5-10210U,Integrated,8,512,SSD,15.6,0,6136,4
New,HP ProBook 450 G9,HP,ProBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
Refurbished,Lenovo ThinkPad T490s,Lenovo,ThinkPad,Intel Core i5-8265U,Integrated,8,256,SSD,14.0,0,5861,4
New,LG Gram 15Z90R-G.AA75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe,16,512,SSD,15.0,0,18760,4
New,ASUS VivoBook 15 F1500EA-EJ3107,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,Microsoft Surface Pro 7+,Microsoft,Surface Pro,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,12.3,1,9564,4
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Integrated,32,1000,SSD,14.2,0,26649,4
New,ASUS VivoBook 15 F1500EA-EJ3167W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,HP 15S-FQ2161NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP Chromebook 11 G9,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,32,eMMC,11.6,0,1882,4
New,Acer Extensa 15 EX215-22,Acer,Extensa,AMD Ryzen 5 3500U,Integrated,8,512,SSD,15.6,0,6868,4
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,16,512,SSD,14.4,1,11646,9466
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe,8,256,SSD,15.6,0,9814,4
New,Medion Erazer Beast X30,Medion,Beast,Intel Core i7-12700H,RTX 3070,32,1000,SSD,17.3,0,25766,22238
New,Acer Aspire Vero Green,Acer,Aspire,Intel Core i7-1195G7,Intel Iris Xe,8,512,SSD,15.6,0,10549,4
New,MSI Modern 14 C12M-078XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,14.0,0,12993,4
New,Thomson Neo,Thomson,Neo,Intel Core i5-8259U,Integrated,8,512,SSD,15.6,0,7842,4
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe,16,500,SSD,15.6,0,9814,4
New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,ASUS F515EA-EJ3048W,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,ASUS VivoBook F1500EA-EJ2535W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,Acer Aspire 3 A315-56-566L,Acer,Aspire,Intel Core i5-1035G1,Integrated,8,256,SSD,15.6,0,7233,4
New,HP 255 G9,HP,255,AMD Ryzen 3 5425U,Radeon Vega 6,8,512,SSD,15.6,0,11185,4
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Integrated,32,512,SSD,16.2,0,26649,4
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
New,Acer Extensa 15 EX215-54-57ZW,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,HP 14S-FQ0004NS,HP,14S,AMD Athlon Silver 3050U,Integrated,8,512,SSD,14.0,0,2954,4
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i5-13500H,RTX 3050,16,500,SSD,15.6,0,21876,9466
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,500,SSD,15.6,0,26456,9466
New,PcCom Revolt 4050,PcCom,Revolt,Intel Core i5-13500H,RTX 4050,16,500,SSD,15.6,0,21876,14435
New,PcCom Revolt 4050,PcCom,Revolt,Intel Core i5-13500H,RTX 4050,16,500,SSD,15.6,0,21876,14435
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i5-13500H,RTX 4060,16,500,SSD,15.6,0,21876,19703
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,500,SSD,15.6,0,26456,19703
New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe,16,512,SSD,15.0,1,13289,4
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe,16,500,SSD,15.6,0,9814,4
New,ASUS VivoBook Flip 14 TP401MA-EC444WS,Asus,VivoBook,Intel Celeron N4020,Intel UHD Graphics 600,4,128,eMMC,14.0,1,1546,4
New,Lenovo V15,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,Samsung Galaxy Book3 360,Samsung,Galaxy Book,Intel Evo Core i7-1360P,Intel Iris Xe,16,512,SSD,15.6,1,18760,4
New,ASUS VivoBook 15 F1500EA-EJ3149W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe,8,512,SSD,15.6,0,10011,4
New,HP ProBook 455 G10,HP,ProBook,AMD Ryzen 7 7730U,Integrated,32,1000,SSD,15.6,0,18183,4
New,LG Gram 17 16Z90P,LG,Gram,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,17.0,0,10011,4
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,500,SSD,15.6,0,26456,19703
New,Medion Classmate Pro E14409 MD62389,Medion,Classmate Pro,Intel Core i3-1005G1,Integrated,8,256,SSD,14.0,0,4864,4
New,LG Gram 14T90Q-G.AA78B,LG,Gram,Intel Evo Core i7-12800HE,Integrated,16,1000,SSD,14.0,1,26753,4
New,Lenovo Legion Pro 7 16IRX8H,Lenovo,Legion,Intel Core i9-13900HX,RTX 4090,32,1000,SSD,16.0,0,43218,38262
New,Lenovo V15 G3 IAP,Lenovo,V15,Intel Core i3-1215U,Intel UHD Graphics,8,512,SSD,15.6,0,10548,4
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i5-13500H,RTX 4060,16,500,SSD,15.6,0,21876,19703
New,HP 15S-EQ1163NS,HP,15S,AMD 3020e,Integrated,8,256,SSD,15.6,0,2411,4
New,Acer Aspire 3 A315-34,Acer,Aspire,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
New,Dell Vostro 3420,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
New,HP 15S-FQ3008NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,4
New,MSI Prestige 15 A10SC-007ES,MSI,Prestige,Intel Core i7-10710U,GTX 1650,32,1000,SSD,15.6,0,9332,7878
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,1000,SSD,15.6,0,26456,9466
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,Intel Core i7-1255U,MX550,16,512,SSD,15.6,0,13289,4545
New,ASUS F1500EA-EJ2369W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe,8,512,SSD,15.6,0,10011,4
New,ASUS ROG Strix SCAR 17 SE G733CX-LL045W,Asus,ROG,Intel Core i9-12950HX,RTX 3080,64,1000,SSD,17.3,0,31615,25128
Refurbished,MSI Prestige 13 Evo A12M-010ES,MSI,Prestige,Intel Core i7-1280P,Integrated,16,512,SSD,13.3,0,20311,4
New,Microsoft Surface Laptop 4 Platino,Microsoft,Surface Laptop,AMD Ryzen 5 4680U,Integrated,8,256,SSD,13.5,1,7100,4
New,HP 17-CN0018NS,HP,17,Intel Celeron N4120,Integrated,4,128,SSD,17.3,0,2469,4
New,Acer Aspire 5 A515-45-R35H,Acer,Aspire,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,15.6,0,15676,4
New,Acer ConceptD 3 Pro CN316-73P-77Y4,Acer,ConceptD,Intel Core i7-11800H,T1200,16,1000,SSD,16.0,0,20086,7772
New,Dell XPS 13 9315,Dell,XPS,Intel Core i7-1250U,Integrated,16,512,SSD,13.4,1,11391,4
New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,HP ProBook 635 Aero G7,HP,ProBook,AMD Ryzen 5 Pro 4650U,Integrated,8,256,SSD,13.3,0,12330,4
New,MSI Pulse 17 B13VGK-435PT,MSI,Pulse,Intel Core i7-13700H,RTX 4070,16,1000,SSD,17.3,0,26456,26942
New,Microsoft Surface Laptop 4 Negro,Microsoft,Surface Laptop,AMD Ryzen 7 4980U,Integrated,8,512,SSD,15.0,1,17469,4
New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe,8,512,SSD,15.0,1,13289,4
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,32,2000,SSD,14.4,1,11646,9466
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,500,SSD,15.6,0,26456,9466
New,Acer Predator Triton 500 SE PT516-51s-75K6,Acer,Predator,Intel Core i7-11800H,RTX 3080,32,1000,SSD,16.0,0,20086,25128
New,HP Zbook Firefly 16 G9,HP,Zbook,Intel Core i7-1260P,Integrated,16,512,SSD,16.0,0,16814,4
New,Lenovo ThinkPad E14 Gen 4,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,1000,SSD,15.6,0,26456,9466
New,ASUS F515EA-BQ1154X,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,Acer Extensa 15 EX215-54-55M9,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe,8,1000,SSD,15.6,0,9564,4
New,Primux Ioxbook C15,Primux,Ioxbook,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,15.6,0,1546,4
New,Razer Blade 14 165Hz,Razer,Blade,AMD Ryzen 9 6900HX,RTX 3080,16,1000,SSD,14.0,0,24406,25128
New,ASUS ZenBook 14 OLED UM3402YA-KM428WS,Asus,ZenBook,AMD Ryzen 7 7730U,Integrated,16,512,SSD,14.0,0,18183,4
New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,Radeon Vega 6,8,1000,SSD,15.6,0,9612,4
Refurbished,Lenovo ThinkPad L380,Lenovo,ThinkPad,Intel Core i3-8130U,Integrated,8,256,SSD,13.3,0,3536,4
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,1000,SSD,15.6,0,26456,19703
New,ASUS ExpertBook B1 B1402CBA-EB0861W,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,ASUS Zenbook UM425QA,Asus,ZenBook,AMD Ryzen 7 5800H,Integrated,16,1000,SSD,14.0,0,20856,4
New,HP ProBook 440 G9,HP,ProBook,Intel Core i7-1255U,Intel Iris Xe,16,1000,SSD,14.0,0,13289,4
New,Acer TravelMate P2 TMP214-53-594U,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
New,Dell XPS 15 9520,Dell,XPS,Intel Core i7-12700H,RTX 3050,16,1000,SSD,15.6,0,25766,9466
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe,8,500,SSD,14.0,0,9814,4
New,LG Gram 17Z90Q,LG,Gram,Intel Core i7-1260P,RTX 2050,32,512,SSD,17.0,0,16814,7757
Refurbished,Lenovo ThinkPad T480,Lenovo,ThinkPad,Intel Core i5-7200U,Integrated,8,256,SSD,14.0,0,3371,4
New,Acer TravelMate P2 TMP215-53-5887,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
Refurbished,Dell Latitude E7450,Dell,Latitude,Intel Core i5-5300U,Integrated,8,256,SSD,14.0,0,2713,4
New,Lenovo ThinkBook 15 G4 IAP,Lenovo,ThinkBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,HP 15S-FQ4100NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
New,HP 15S-FQ5028NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
Refurbished,Lenovo ThinkPad L450,Lenovo,ThinkPad,Intel Core i5-4300U,Integrated,8,256,SSD,14.0,0,2494,4
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i7-8850H,Radeon RX 560X,16,512,SSD,15.4,0,10168,3168
New,ASUS F1500EA-EJ3528,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,ASUS TUF GAMING A15 FA507XI-R97B47CS1,Asus,TUF,AMD Ryzen 9 7940HS,RTX 4070,16,1000,SSD,15.6,0,30132,26942
New,ASUS BR1100FKA-BP1185XA,Asus,BR,Intel Celeron N4500,Intel UHD Graphics,4,128,SSD,11.6,1,1882,4
New,ASUS ROG Flow X16 GV601RM-M6074W,Asus,ROG,AMD Ryzen 9 6900HS,RTX 3060,16,1000,SSD,16.0,1,23237,16840
Refurbished,MSI Vector GP66HX 12UHS-204XES,MSI,Vector,Intel Core i7-12800HX,RTX 3080,32,1000,SSD,15.6,0,31906,25128
Refurbished,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe,16,500,SSD,14.0,0,9814,4
New,ASUS ROG Flow X16 2023 GV601VV-NF015W,Asus,ROG,Intel Core i9-13900H,RTX 4060,16,1000,SSD,16.0,1,27858,19703
New,ASUS Zenbook UM425QA-R55BLHDCP1,Asus,ZenBook,AMD Ryzen 5 5600H,Integrated,16,512,SSD,14.0,0,16751,4
New,MSI Creator Pro Z16P B12UMST-094ES,MSI,Creator,Intel Core i7-12700H,RTX A5500,32,1000,SSD,16.0,1,25766,21502
New,Lenovo V15 Gen 2 ALC,Lenovo,V15,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,ASUS VivoBook S OLED K3402ZA-KM079W,Asus,VivoBook,Intel Evo Core i7-12700H,Integrated,16,512,SSD,14.0,0,25766,4
New,Acer ConceptD 3 Ezel Pro CC315-73P-73PA,Acer,ConceptD,Intel Core i7-11800H,T1200,16,1000,SSD,15.6,1,20086,7772
New,MSI Stealth 15 A13VF-060XES,MSI,Stealth,Intel Core i7-13620H,RTX 4060,32,1000,SSD,15.6,0,24272,19703
New,ASUS E510MA-EJ972,Asus,E510,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
Refurbished,Lenovo ThinkPad X250,Lenovo,250,Intel Core i5-5300U,Integrated,8,256,SSD,12.5,0,2713,4
New,ASUS F515EA-EJ1564W,Asus,F515,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Dynabook Toshiba Satellite Pro C40-G-120,Dynabook Toshiba,Satellite Pro,Intel Core i7-10510U,Integrated,8,256,SSD,14.0,0,6492,4
New,ASUS VivoBook 15 F1502ZA-EJ1119W,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe,8,512,SSD,15.6,0,13289,4
New,Dell Latitude 5430,Dell,Latitude,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
Refurbished,Microsoft Surface Pro 7,Microsoft,Surface Pro,Intel Core i5-1035G4,Integrated,16,256,SSD,12.3,0,7828,4
Refurbished,Lenovo ThinkPad T480,Lenovo,ThinkPad,Intel Core i5-8250U,Integrated,8,256,SSD,14.0,0,5821,4
New,ASUS VivoBook F515EA-EJ3060W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
Refurbished,HP EliteBook x360 830 G6,HP,EliteBook,Intel Core i5-8265U,Integrated,8,256,SSD,13.3,1,5861,4
New,Lenovo ThinkBook 14s Yoga G2,Lenovo,ThinkBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,1,13289,4
New,Medion Akoya S15447,Medion,Akoya,Intel Core i5-10210U,Integrated,8,256,SSD,15.6,0,6136,4
New,Dell Vostro 3420,Dell,Vostro,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
Refurbished,LG Gram 16T90Q-G,LG,Gram,Intel Core i7-1260P,Integrated,16,1000,SSD,16.0,1,16814,4
New,Microsoft Surface Pro 9 Bosque,Microsoft,Surface Pro,Intel Evo Core i5-1235U,Intel Iris Xe,8,256,SSD,13.0,1,12993,4
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Integrated,8,128,SSD,13.0,0,7443,4
New,ASUS Vivobook  F1605EA-51BLHDSS1,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe,12,512,SSD,16.0,0,9564,4
Refurbished,Gigabyte AORUS 5 KE4-72ES314SD,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766,16840
New,ASUS ExpertBook B1 B1502CBA-EJ0438W,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
New,ASUS ZenBook 13 OLED UX325EA-KG261,Asus,ZenBook,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,13.3,0,9564,4
New,HP ENVY 17-cr0004np,HP,Envy,Intel Core i7-1260P,Integrated,16,512,SSD,17.3,0,16814,4
New,Dell Latitude 7320 Detachable,Dell,Latitude,Intel Evo Core i7-1180G7,Integrated,16,512,SSD,13.0,1,7844,4
New,Acer Aspire 3 A315-56-56XH,Acer,Aspire,Intel Core i5-1035G1,Integrated,8,512,SSD,15.6,0,7233,4
New,HP 250 G8 59T50EA,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
Refurbished,Lenovo ThinkPad T470,Lenovo,ThinkPad,Intel Core i5-7300U,Integrated,8,512,SSD,14.0,0,3640,4
New,HP 15S-FQ3013NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,4
New,HP 470 G9,HP,470,Intel Core i5-1235U,MX550,16,512,SSD,17.3,0,12993,4545
New,Lenovo IdeaPad 5 15ITL05,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,ASUS TUF Gaming F15 TUF506HC-HN088,Asus,TUF,Intel Core i5-11400H,RTX 3050,16,512,SSD,15.6,0,15398,9466
New,Acer Swift 3 SF313-53,Acer,Swift,Intel Evo Core i7-1165G7,Intel Iris Xe,16,1000,SSD,13.5,0,10011,4
Refurbished,Apple Macbook Pro Intel Core i9,Apple,MacBook Pro,Intel Core i9-9880H,Radeon Pro 5500M,16,1000,SSD,16.0,0,13607,6723
Refurbished,Lenovo ThinkPad X1 Carbon,Lenovo,ThinkPad,Intel Core i7-8565U,Integrated,16,1000,SSD,14.0,0,5998,4
New,MSI Creator M16 B13VE-681ES,MSI,Creator,Intel Core i7-13700H,RTX 4050,32,1000,SSD,16.0,0,26456,14435
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,32,1000,SSD,15.6,0,26456,19703
New,Acer TravelMate P2 TMP214-52-P5SM,Acer,TravelMate,Intel Pentium Gold 6405U,Integrated,8,256,SSD,14.0,0,2356,4
New,Medion Akoya E15301,Medion,Akoya,AMD Ryzen 3 3200U,Integrated,8,256,SSD,15.6,0,3751,4
New,ASUS Rog Strix G17 G713QR-K4189,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,32,1000,SSD,17.3,0,20856,22238
New,ASUS ZenBook 14 UX3402ZA-KP490W,Asus,ZenBook,Intel Core i5-1240P,Integrated,16,512,SSD,14.0,0,16671,4
New,HP 15S-FQ2180NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP 250 G9,HP,250,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,15.6,0,10548,4
New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,Lenovo 300w Gen 3,Lenovo,300w,AMD 3015e,Integrated,4,128,SSD,11.6,1,2657,4
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Integrated,16,1000,SSD,16.2,0,26649,4
New,HP 15S-EQ2135NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,12,512,SSD,15.6,0,15676,4
New,ASUS VivoBook F1605PA-MB147,Asus,VivoBook,Intel Core i7-11370H,Integrated,8,512,SSD,16.0,0,11646,4
New,HP Victus 16-E0099NS,HP,Victus,AMD Ryzen 7 5800H,Radeon Pro 5500M,8,512,SSD,16.1,0,20856,6723
Refurbished,MSI Modern 15 B12M-042ES,MSI,Modern,Intel Core i7-1255U,Intel Iris Xe,16,1000,SSD,15.6,0,13289,4
New,Microsoft Surface Pro 7,Microsoft,Surface Pro,Intel Core i5-1035G4,Integrated,8,256,SSD,12.3,0,7828,4
New,HP 15S-FQ4037NS,HP,15S,Intel Core i7-1195G7,Intel Iris Xe,16,512,SSD,15.6,0,10549,4
New,MSI Stealth 14 Studio A13VG-048ES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,14.0,0,26456,26942
New,ASUS Laptop M515DA,Asus,M515,AMD Ryzen 5 3500U,Integrated,12,512,SSD,15.6,0,6868,4
New,LG Gram UltraSlim 15Z90RT-G.AD75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe,32,512,SSD,15.0,0,18760,4
Refurbished,MSI Creator M16 A12UD-232ES,MSI,Creator,Intel Core i7-12700H,RTX 3050,16,1000,SSD,16.0,0,25766,9466
New,HP ProBook 640 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,14.0,0,9564,4
New,Dell Latitude 3420,Dell,Latitude,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
New,HP 15S-EQ2070NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,12,512,SSD,15.6,0,15676,4
New,Medion Akoya E15303,Medion,Akoya,AMD Ryzen 5 4500U,Integrated,8,256,SSD,15.6,0,10798,4
New,MSI Summit E13 FlipEvo A12MT-030ES,MSI,Summit,Intel Core i7-1280P,Integrated,32,1000,SSD,13.4,1,20311,4
New,Thomson Neo Black,Thomson,Neo,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.1,0,1546,4
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i5-13500H,RTX 3050,16,500,SSD,15.6,0,21876,9466
New,PcCom Revolt 3060,PcCom,Revolt,Intel Core i7-12700H,RTX 3060,32,1000,SSD,15.6,0,25766,16840
New,LG Gram 17Z90R-G.AD78B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe,32,1000,SSD,17.0,0,18760,4
